ID,POS,Name,ORG,Lev,DOB,Age,HT,WT,B,T,Nat. Pop.,Loc. Pop.,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,INJ,INJ2,Left,BABIP,GAP,POW,EYE,K's,BA vL,GAP vL,POW vL,EYE vL,K vL,BA vR,GAP vR,POW vR,EYE vR,K vR,HT P,GAP P,POW P,EYE P,K P,BUN,BFH,BBT,GBT,FBT,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,SLR,YL,CV,TY,ECV,ETY,MLY,MLD,PROY,OPT,OY,ON40,IC,WAIV,DEM,R5,HT CM
1421,2B,Andrew Kalb,San Diego Millers,MLB,1998-08-17,27,"6' 2""",200 lbs,R,R,Insig.,Fair,48,48,H,N,N,N,N,N,Normal,Iron Man,-,-,-,55,55,50,55,50,55,55,50,55,50,55,55,50,55,50,55,55,50,55,50,50,50,Line Drive,Normal,Normal,20,20,20,75,60,60,45,55,60,35,-,20,75,70,60,60,55,35,45,80,20,75,70,60,60,55,35,45,60,55,55,65,3000000,2,8500000,2,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1120,SS,Paul Karsten,Chicago Broncos,MLB,1998-09-21,27,"5' 9""",200 lbs,R,R,Known,Pop.,63,63,N,N,H,N,N,N,Normal,Normal,-,-,-,50,60,60,50,50,50,60,60,50,50,50,60,60,50,50,50,60,60,50,50,50,50,Line Drive,Pull,Normal,20,20,20,75,70,80,70,50,55,60,-,20,65,80,80,75,55,35,50,80,20,65,80,80,75,55,35,50,60,65,65,60,6000000,2,13000000,2,-,0,10,1720,10,0,0,-,-,-,-,No,175.26
1481,2B,Takayuki Kihara,Fresno Biscuits,MLB,1998-06-12,27,"6' 0""",200 lbs,R,R,Unkn.,Unkn.,39,39,N,N,H,N,H,N,Normal,Fragile,-,-,-,45,55,45,55,45,45,55,45,55,45,45,55,45,55,45,45,55,45,55,45,50,50,Normal,Normal,Spray,20,20,20,60,60,60,50,65,55,35,-,20,70,60,60,50,65,50,50,80,20,70,60,60,50,65,50,50,45,45,45,50,3080000,1,3080000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
464,C,Jim Knepper,Denver Swordfish,MLB,1998-07-27,27,"6' 1""",200 lbs,R,R,Fair,Known,71,71,N,N,L,N,N,N,Normal,Iron Man,-,-,-,60,55,60,50,60,60,55,60,50,60,60,55,60,50,60,60,55,60,50,60,50,50,Normal,Pull,Pull,60,30,50,35,45,30,25,50,30,30,-,40,50,20,20,20,45,20,25,65,40,50,20,20,20,45,20,25,50,30,30,25,4000000,1,4000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
122,LF,Aaron Krall,Atlanta Musketeers,MLB,1998-06-27,27,"6' 4""",200 lbs,R,R,Insig.,Fair,47,47,N,N,N,L,N,N,Normal,Normal,-,-,-,55,50,65,50,40,55,50,65,50,40,55,50,65,50,40,55,50,65,50,40,50,50,Normal,Normal,Normal,20,20,20,30,30,45,20,55,55,60,-,20,35,20,20,20,65,45,60,40,20,35,20,20,20,65,45,60,30,40,40,25,9200000,4,51200000,4,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
1186,3B,Eligius Krantz,Charlotte Copperheads,MLB,1998-03-08,27,"6' 2""",200 lbs,R,R,Unkn.,Unkn.,42,42,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,45,50,50,50,50,45,50,50,50,50,45,50,50,50,50,45,50,50,50,50,Normal,Spray,Spray,20,20,20,70,50,50,55,60,55,60,-,20,75,65,55,55,65,45,60,80,20,75,65,55,55,65,45,60,50,35,35,50,25000000,1,25000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
323,CF,Dave Kuroda,Oklahoma City Lynx,MLB,1998-11-03,27,"5' 10""",200 lbs,R,R,Unkn.,Fair,43,43,N,N,L,H,N,N,Normal,Durable,-,-,-,35,55,50,60,55,35,55,50,60,55,35,55,50,60,55,35,55,50,60,55,50,50,Flyball,Normal,Pull,20,20,20,35,35,45,30,70,70,70,-,20,40,20,25,20,80,70,80,60,20,40,20,25,20,80,70,80,65,60,60,70,3400000,1,3400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
1257,3B,Bill LaFrance,Seattle Isotopes,MLB,1998-01-05,27,"6' 4""",200 lbs,R,R,Unkn.,Unkn.,44,44,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,60,50,40,50,50,60,50,40,50,50,60,50,40,50,50,60,50,40,50,50,Flyball,Normal,Normal,20,20,20,55,60,70,45,40,50,70,-,20,80,55,60,50,45,20,45,80,20,80,55,60,50,45,20,45,50,30,30,20,2800000,1,2800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
720,SS,Chris Lane,San Francisco Ramblers,MLB,1998-01-26,27,"6' 0""",200 lbs,R,R,Pop.,V.Pop,66,66,L,N,L,H,N,N,Normal,Iron Man,-,-,-,40,55,75,55,55,40,55,75,55,55,40,55,75,55,55,40,55,75,55,55,50,50,Flyball,Spray,Pull,20,20,20,70,75,65,80,65,70,55,-,20,75,80,75,75,75,60,70,80,20,75,80,75,75,75,60,70,50,35,35,40,1900000,2,5300000,2,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1319,SS,Vicente Lara,Omaha Blue Falcons,MLB,1998-09-19,27,"6' 0""",200 lbs,R,R,Fair,Fair,62,62,L,N,N,N,L,N,Normal,Fragile,-,-,-,50,50,65,60,50,50,50,65,60,50,50,50,65,60,50,50,50,65,60,50,50,50,Flyball,Normal,Normal,20,20,25,70,80,75,70,35,60,60,-,20,75,80,80,75,35,20,35,80,20,75,80,80,75,35,20,35,45,45,45,50,1500000,1,1500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1474,LF,Ben Lavigne,Fresno Biscuits,MLB,1998-09-17,27,"6' 0""",200 lbs,R,R,Insig.,Insig.,54,54,N,N,N,N,N,N,Normal,Normal,-,-,-,70,50,45,55,65,70,50,45,55,65,70,50,45,55,65,70,50,45,55,65,50,50,Line Drive,Pull,Normal,20,20,20,30,25,60,20,40,65,75,-,20,35,20,20,20,50,20,50,45,20,35,20,20,20,50,20,50,45,50,50,50,12500000,2,25000000,2,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1539,3B,John Learman,Houston Aeros,MLB,1998-10-07,27,"5' 10""",200 lbs,R,R,Fair,Pop.,56,56,L,L,L,L,L,L,Normal,Iron Man,-,-,-,50,45,65,45,60,50,45,65,45,60,50,45,65,45,60,50,45,65,45,60,50,50,Flyball,Normal,Spray,20,20,20,65,60,65,65,65,65,60,-,20,60,65,65,60,75,60,70,80,20,60,65,65,60,75,60,70,50,50,50,50,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
1389,3B,Tony Lehman,San Francisco Ramblers,MLB,1998-08-27,27,"6' 4""",200 lbs,R,R,Unkn.,Unkn.,43,43,L,L,L,L,L,L,Normal,Normal,-,-,-,55,55,45,55,45,55,55,45,55,45,55,55,45,55,45,55,55,45,55,45,50,50,Line Drive,Pull,Normal,20,20,20,70,35,70,50,35,55,60,-,20,75,60,55,55,40,20,35,80,20,75,60,55,55,40,20,35,50,35,35,30,2200000,1,2200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
1168,RF,Calvin Lewis,Memphis Barbarians,MLB,1998-03-17,27,"5' 10""",200 lbs,R,R,Known,Known,48,48,N,N,N,L,N,N,Normal,Normal,-,-,-,55,50,55,55,50,55,50,55,55,50,55,50,55,55,50,55,50,55,55,50,50,50,Normal,Normal,Spray,30,30,25,50,60,50,45,60,50,55,-,20,60,50,50,40,65,45,60,80,20,60,50,50,40,65,45,60,25,50,50,25,4600000,2,9200000,2,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
898,CF,Alfonso Llamas,Memphis Barbarians,MLB,1998-09-07,27,"6' 2""",200 lbs,R,R,Insig.,Insig.,57,57,L,L,L,L,L,L,Normal,Durable,-,-,-,60,30,55,45,55,60,30,55,45,55,60,30,55,45,55,60,30,55,45,55,50,50,Groundball,Normal,Normal,20,20,20,50,40,35,45,70,65,70,-,20,65,45,25,25,80,70,80,75,20,65,45,25,25,80,70,80,60,65,65,60,8000000,1,8000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
961,LF,Elias Llanos,Memphis Barbarians,MLB,1998-12-19,27,"6' 1""",200 lbs,R,R,Unkn.,Unkn.,47,47,L,L,L,L,L,L,Normal,Normal,-,-,-,50,45,60,55,45,50,45,60,55,45,50,45,60,55,45,50,45,60,55,45,50,50,Normal,Normal,Pull,20,20,20,35,30,40,30,60,65,60,-,20,45,20,20,20,70,50,65,55,20,45,20,20,20,70,50,65,50,50,50,25,2600000,1,2600000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
617,2B,Ross Lombardo,Las Vegas Orioles,MLB,1998-05-27,27,"6' 0""",200 lbs,R,R,Insig.,Insig.,51,51,N,N,H,N,N,N,Normal,Normal,-,-,-,50,45,55,50,50,50,45,55,50,50,50,45,55,50,50,50,45,55,50,50,50,50,Normal,Normal,Spray,20,20,20,65,75,75,70,35,50,30,-,20,70,75,75,65,30,20,20,80,20,70,75,75,65,30,20,20,60,60,60,65,17800000,2,37800000,2,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1192,3B,Pete Long,Omaha Blue Falcons,MLB,1998-06-29,27,"6' 2""",200 lbs,R,R,Unkn.,Unkn.,46,46,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,45,55,65,50,50,45,55,65,50,50,45,55,65,50,50,45,55,65,50,50,Normal,Normal,Spray,20,20,20,55,70,60,70,45,55,60,-,20,75,65,65,55,55,30,50,80,20,75,65,65,55,55,30,50,50,40,40,50,700000,1,700000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1343,3B,Julian Longoria,Columbus Bears,MLB,1998-09-20,27,"6' 4""",200 lbs,R,R,Unkn.,Unkn.,50,50,L,L,L,L,L,L,Normal,Normal,-,-,-,40,55,60,60,60,40,55,60,60,60,40,55,60,60,60,40,55,60,60,60,50,50,Flyball,Normal,Normal,25,25,25,55,65,65,60,45,60,65,-,20,80,60,60,50,50,20,50,80,20,80,60,60,50,50,20,50,50,35,35,50,3200000,1,3200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
1317,2B,Sergio Lopez,Omaha Blue Falcons,MLB,1998-02-06,27,"5' 10""",200 lbs,R,R,Insig.,Insig.,43,43,L,L,N,H,N,H,Normal,Iron Man,-,-,-,50,50,45,55,35,50,50,45,55,35,50,50,45,55,35,50,50,45,55,35,50,50,Normal,Normal,Normal,20,20,20,70,60,60,60,55,60,70,-,20,65,70,65,60,65,45,65,80,20,65,70,65,60,65,45,65,65,65,65,75,2800000,1,2800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
676,CF,Tony Lopez,Los Angeles Daredevils,MLB,1998-04-10,27,"5' 10""",200 lbs,R,R,Insig.,Fair,55,55,N,N,N,H,N,N,Normal,Normal,-,-,-,55,25,60,70,55,55,25,60,70,55,55,25,60,70,55,55,25,60,70,55,50,50,Normal,Spray,Pull,20,20,25,35,25,35,30,60,75,75,-,20,35,20,20,20,75,55,70,45,20,35,20,20,20,75,55,70,65,65,65,65,9000000,3,27000000,3,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
1227,CF,Gil Lorenzo,Houston Aeros,MLB,1998-02-06,27,"6' 1""",200 lbs,R,R,Insig.,Fair,49,49,N,N,H,N,H,N,Normal,Normal,-,-,-,45,60,50,55,60,45,60,50,55,60,45,60,50,55,60,45,60,50,55,60,50,50,Normal,Normal,Normal,20,20,25,35,30,55,35,70,70,65,-,20,45,20,25,20,80,70,80,55,20,45,20,25,20,80,70,80,50,40,40,50,4280000,1,4280000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
218,3B,Sean Lowery,Dallas Attack,MLB,1998-01-30,27,"6' 1""",200 lbs,R,R,Insig.,Insig.,44,44,N,N,N,N,N,L,Normal,Iron Man,-,-,-,55,60,30,65,60,55,60,30,65,60,55,60,30,65,60,55,60,30,65,60,50,50,Line Drive,Pull,Normal,20,20,20,40,65,55,35,30,55,75,-,20,60,35,45,20,35,20,30,80,20,60,35,45,20,35,20,30,50,55,55,55,12700000,1,12700000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
1243,3B,Incendio Lozada,Brooklyn Jaguars,MLB,1998-05-18,27,"5' 10""",200 lbs,R,R,Unkn.,Unkn.,43,43,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,50,55,50,50,50,50,55,50,50,50,50,55,50,50,50,50,55,50,50,50,Normal,Pull,Normal,25,25,20,60,70,45,50,30,55,65,-,20,65,60,50,45,35,20,35,80,20,65,60,50,45,35,20,35,50,40,40,40,3800000,1,3800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
918,RF,Jeff Lutz,Jersey City Timberjacks,MLB,1998-05-12,27,"6' 2""",200 lbs,R,R,Insig.,Fair,44,44,N,N,L,N,L,N,Normal,Normal,-,-,-,60,45,50,50,50,60,45,50,50,50,60,45,50,50,50,60,45,50,50,50,50,50,Groundball,Ex. Pull,Normal,20,20,20,55,50,75,40,60,35,45,-,20,70,50,55,45,60,45,50,80,20,70,50,55,45,60,45,50,50,45,45,45,16800000,3,52400000,3,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
772,LF,Jeremy Lutz,Portland Apple Sox,MLB,1998-01-27,27,"5' 10""",200 lbs,R,R,Insig.,Insig.,48,48,H,N,N,N,N,N,Normal,Durable,-,-,-,50,65,60,50,45,50,65,60,50,45,50,65,60,50,45,50,65,60,50,45,50,50,Normal,Pull,Normal,20,20,20,35,35,40,30,65,70,40,-,20,40,20,20,20,75,60,65,55,20,40,20,20,20,75,60,65,40,45,45,45,1700000,2,4700000,2,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
958,CF,Jason Madeira,Houston Aeros,MLB,1998-06-12,27,"6' 2""",200 lbs,R,R,Unkn.,Unkn.,47,47,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,55,50,55,50,50,55,50,55,50,50,55,50,55,50,50,55,50,55,50,50,Normal,Pull,Spray,20,20,25,45,30,55,40,60,60,70,-,20,55,25,30,20,70,50,65,65,20,55,25,30,20,70,50,65,75,75,75,80,10500000,1,10500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
726,RF,Michael Maine,San Francisco Ramblers,MLB,1998-01-11,27,"6' 2""",200 lbs,R,R,Pop.,V.Pop,47,47,H,N,N,L,H,N,Normal,Normal,-,-,-,65,45,45,55,55,65,45,45,55,55,65,45,45,55,55,65,45,45,55,55,50,50,Line Drive,Spray,Normal,20,20,20,40,35,50,30,60,55,40,-,20,55,25,30,20,65,45,55,65,20,55,25,30,20,65,45,55,65,65,65,70,9100000,4,36400000,4,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
997,CF,Danny Maldonado,Las Vegas Orioles,MLB,1998-09-26,27,"6' 2""",200 lbs,R,R,Unkn.,Unkn.,49,49,L,L,L,L,L,L,Normal,Normal,-,-,-,50,60,45,50,60,50,60,45,50,60,50,60,45,50,60,50,60,45,50,60,50,50,Line Drive,Normal,Normal,20,20,25,40,30,45,30,70,70,70,-,20,50,20,25,20,80,70,80,60,20,50,20,25,20,80,70,80,65,65,65,70,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,$5.5m,No,187.96
1523,CF,Jorge Maldonado,Oakland Air Riders,MLB,1998-02-18,27,"6' 0""",200 lbs,R,R,Unkn.,Insig.,42,42,N,H,N,H,N,N,Normal,Iron Man,-,-,-,60,60,50,25,40,60,60,50,25,40,60,60,50,25,40,60,60,50,25,40,50,50,Line Drive,Spray,Pull,20,20,25,55,40,35,45,70,75,70,-,20,60,45,25,30,80,70,80,75,20,60,45,25,30,80,70,80,50,50,50,40,2800000,2,7600000,2,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
38,1B,Eric Mallette,Omaha Blue Falcons,MLB,1998-06-26,27,"6' 2""",200 lbs,R,R,Insig.,Insig.,48,48,L,L,L,L,L,L,Normal,Normal,-,-,-,55,60,50,50,60,55,60,50,50,60,55,60,50,50,60,55,60,50,50,60,50,50,Line Drive,Spray,Spray,25,25,20,45,45,70,65,35,30,30,-,20,65,45,50,40,25,20,20,75,20,65,45,50,40,25,20,20,50,50,50,50,3400000,1,3400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
789,CF,Alex Mancha,San Antonio Wild Horses,MLB,1998-03-22,27,"6' 2""",200 lbs,R,R,Known,Known,63,63,L,L,L,L,L,L,Normal,Normal,-,-,-,50,60,60,60,70,50,60,60,60,70,50,60,60,60,70,50,60,60,60,70,50,50,Flyball,Normal,Pull,25,25,20,55,40,35,45,70,60,75,-,20,65,45,25,30,80,70,80,75,20,65,45,25,30,80,70,80,50,45,45,45,7000000,1,7000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
121,3B,Antonio Manzano,Atlanta Musketeers,MLB,1998-09-30,27,"6' 0""",200 lbs,R,R,Fair,Known,57,57,N,N,H,N,N,L,Normal,Normal,-,-,-,65,60,50,65,50,65,60,50,65,50,65,60,50,65,50,65,60,50,65,50,50,50,Line Drive,Normal,Spray,20,20,20,65,70,70,60,40,60,70,-,20,70,70,70,65,50,20,50,80,20,70,70,70,65,50,20,50,55,65,65,60,2400000,2,6600000,2,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1252,3B,Clete Markuson,Tulsa Flying Squirrels,MLB,1998-09-28,27,"6' 4""",200 lbs,R,R,Known,Known,63,63,L,L,L,L,L,L,Normal,Durable,-,-,-,80,60,45,60,55,80,60,45,60,55,80,60,45,60,55,80,60,45,60,55,50,50,Line Drive,Pull,Normal,20,20,20,55,55,60,70,30,60,70,-,20,75,60,55,50,30,20,20,80,20,75,60,55,50,30,20,20,25,50,50,25,25000000,1,25000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
707,CF,Alex Martinez,Dallas Attack,MLB,1998-07-30,27,"6' 0""",200 lbs,R,R,Insig.,Unkn.,59,59,L,L,L,L,L,L,Normal,Durable,-,-,-,55,50,55,75,45,55,50,55,75,45,55,50,55,75,45,55,50,55,75,45,50,50,Normal,Normal,Normal,20,20,20,60,45,45,50,70,70,70,-,20,65,55,45,45,80,70,80,80,20,65,55,45,45,80,70,80,65,60,60,65,12500000,1,12500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1338,2B,Danny Martinez,Brooklyn Jaguars,MLB,1998-12-28,27,"6' 0""",200 lbs,R,R,Unkn.,Unkn.,50,50,L,L,L,L,L,L,Normal,Normal,-,-,-,50,60,45,55,60,50,60,45,55,60,50,60,45,55,60,50,60,45,55,60,50,50,Normal,Pull,Normal,20,20,20,60,70,70,70,70,40,30,-,20,70,75,75,65,75,60,55,80,20,70,75,75,65,75,60,55,50,45,45,60,2800000,1,2800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
9,1B,Edgar Martinez,Fresno Biscuits,MLB,1998-09-14,27,"6' 6""",200 lbs,R,R,Pop.,Pop.,61,61,L,L,L,L,L,L,Normal,Iron Man,-,-,-,70,45,50,50,60,70,45,50,50,60,70,45,50,50,60,70,45,50,50,60,50,50,Line Drive,Normal,Normal,20,20,20,65,60,65,35,45,25,30,-,20,80,60,65,55,35,20,20,80,20,80,60,65,55,35,20,20,50,50,50,50,800000,1,800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,198.12
1355,3B,Jose Martinez,Albuquerque Tempest,MLB,1998-06-19,27,"6' 1""",200 lbs,R,R,Insig.,Insig.,56,56,L,L,L,L,L,L,Normal,Fragile,-,-,-,60,50,45,65,60,60,50,45,65,60,60,50,45,65,60,60,50,45,65,60,50,50,Line Drive,Pull,Normal,20,20,25,65,45,75,40,35,45,65,-,20,70,55,60,50,40,20,40,80,20,70,55,60,50,40,20,40,50,50,50,50,1200000,1,1200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
73,CF,Vinny Martinez,Columbus Bears,MLB,1998-08-15,27,"6' 1""",200 lbs,R,R,Known,Known,56,56,N,N,L,L,H,N,Normal,Normal,-,-,-,45,60,60,60,55,45,60,60,60,55,45,60,60,60,55,45,60,60,60,55,50,50,Flyball,Spray,Normal,20,20,20,60,45,25,20,70,65,75,-,20,65,35,20,20,80,70,80,80,20,65,35,20,20,80,70,80,60,60,60,60,4280000,1,4280000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
1623,C,Chris Massey,Jersey City Timberjacks,MLB,1998-09-21,27,"6' 0""",200 lbs,R,R,Unkn.,Unkn.,64,64,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,60,60,50,55,50,60,60,50,55,50,60,60,50,55,50,60,60,50,50,50,Normal,Normal,Spray,45,75,60,35,40,35,25,35,40,30,-,55,45,20,20,20,30,20,20,60,55,45,20,20,20,30,20,20,35,35,35,40,2400000,1,2400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
319,2B,John McAbee,Oklahoma City Lynx,MLB,1998-05-15,27,"6' 3""",200 lbs,R,R,Insig.,Insig.,47,47,N,N,N,N,N,N,Normal,Normal,-,-,-,60,45,40,65,55,60,45,40,65,55,60,45,40,65,55,60,45,40,65,55,50,50,Groundball,Spray,Spray,20,20,20,60,60,60,60,45,50,55,-,20,75,60,60,50,50,20,45,80,20,75,60,60,50,50,20,45,50,40,40,30,9600000,1,9600000,1,-,0,10,1720,10,0,0,-,-,-,-,No,190.5
902,CF,Josh McClary,Boston Slammers,MLB,1998-05-23,27,"6' 4""",200 lbs,R,R,Fair,Fair,60,60,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,65,50,50,55,50,65,50,50,55,50,65,50,50,55,50,65,50,50,50,50,Normal,Ex. Pull,Pull,20,20,20,60,50,30,50,70,80,65,-,20,75,50,25,35,80,65,75,80,20,75,50,25,35,80,65,75,55,55,55,50,14500000,1,14500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
1367,2B,Andy McNair,Mesa Storm,MLB,1998-05-26,27,"5' 10""",200 lbs,R,R,Unkn.,Pop.,58,58,N,N,N,N,L,N,Normal,Normal,-,-,-,55,45,60,50,50,55,45,60,50,50,55,45,60,50,50,55,45,60,50,50,50,50,Normal,Pull,Spray,20,20,20,60,60,60,70,45,50,35,-,20,65,70,65,60,45,20,35,80,20,65,70,65,60,45,20,35,50,65,65,45,2800000,1,2800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
721,SS,Victor Medina,San Francisco Ramblers,MLB,1998-05-08,27,"6' 0""",200 lbs,R,R,Insig.,Fair,48,48,N,L,N,H,N,N,Normal,Iron Man,-,-,-,55,55,50,50,50,55,55,50,50,50,55,55,50,50,50,55,55,50,50,50,50,50,Normal,Ex. Pull,Normal,20,20,20,70,70,60,70,65,35,55,-,20,70,80,70,65,70,55,65,80,20,70,80,70,65,70,55,65,50,35,35,30,5500000,1,5500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1568,3B,Eddie Meier,Seattle Isotopes,MLB,1998-02-21,27,"6' 1""",200 lbs,R,R,Insig.,Fair,44,44,N,N,N,N,N,N,Normal,Normal,-,-,-,45,50,65,55,40,45,50,65,55,40,45,50,65,55,40,45,50,65,55,40,50,50,Flyball,Pull,Pull,20,20,20,65,35,70,35,45,50,60,-,20,60,45,50,40,50,25,50,80,20,60,45,50,40,50,25,50,25,25,25,50,5500000,1,5500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
1012,CF,Dustin Meisenheimer,Seattle Isotopes,MLB,1998-04-10,27,"6' 2""",200 lbs,R,R,Unkn.,Unkn.,49,49,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,45,55,65,50,50,45,55,65,50,50,45,55,65,50,50,45,55,65,50,50,Normal,Normal,Normal,25,25,20,40,30,50,35,75,60,65,-,20,50,20,30,20,80,80,80,60,20,50,20,30,20,80,80,80,55,55,55,50,9000000,1,9000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
222,LF,Juan Mejia,Dallas Attack,MLB,1998-09-22,27,"6' 4""",200 lbs,R,R,V.Pop,Ex.Pop.,65,65,N,N,N,N,N,N,Normal,Iron Man,-,-,-,60,55,65,55,60,60,55,65,55,60,60,55,65,55,60,60,55,65,55,60,50,50,Groundball,Normal,Normal,20,20,25,35,35,30,30,60,60,55,-,20,50,20,20,20,65,50,60,55,20,50,20,20,20,65,50,60,40,40,40,40,26000000,3,78000000,3,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
1201,3B,Jonathon Melville,Detroit Arsenal,MLB,1998-02-02,27,"6' 2""",200 lbs,R,R,Unkn.,Unkn.,49,49,L,L,L,L,L,L,Normal,Normal,-,-,-,55,35,60,45,50,55,35,60,45,50,55,35,60,45,50,55,35,60,45,50,50,50,Normal,Normal,Normal,20,20,20,55,65,70,60,35,55,75,-,20,75,60,65,55,40,20,40,80,20,75,60,65,55,40,20,40,30,50,50,35,2800000,1,2800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1329,CF,Danny Mendoza,Omaha Blue Falcons,MLB,1998-12-15,27,"6' 0""",200 lbs,R,R,Insig.,Insig.,45,45,N,N,H,N,H,N,Normal,Normal,-,-,-,50,50,55,50,50,50,50,55,50,50,50,50,55,50,50,50,50,55,50,50,50,50,Normal,Normal,Normal,20,20,20,60,50,45,50,55,70,60,-,20,65,55,45,45,65,45,60,80,20,65,55,45,45,65,45,60,50,40,40,40,7900000,1,7900000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
758,CF,Jon Menera,Seattle Isotopes,MLB,1998-11-28,27,"6' 4""",200 lbs,R,R,Unkn.,Unkn.,48,48,L,L,L,L,L,L,Normal,Normal,-,-,-,30,60,65,65,55,30,60,65,65,55,30,60,65,65,55,30,60,65,65,55,50,50,Flyball,Normal,Normal,25,25,20,50,35,55,20,60,70,70,-,20,65,25,35,20,70,50,65,70,20,65,25,35,20,70,50,65,80,80,80,80,22000000,1,22000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
1458,SS,Joey Meyer,Albuquerque Tempest,MLB,1998-04-30,27,"5' 10""",200 lbs,R,R,Insig.,Unkn.,55,55,L,L,N,H,N,N,Normal,Normal,-,-,-,50,60,60,50,45,50,60,60,50,45,50,60,60,50,45,50,60,60,50,45,50,50,Normal,Spray,Spray,20,20,25,65,70,75,70,60,60,50,-,20,65,75,75,70,65,45,55,80,20,65,75,75,70,65,45,55,50,50,50,50,1200000,1,1200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
1373,CF,Isaiah Minter,Mesa Storm,MLB,1998-03-11,27,"6' 1""",200 lbs,R,R,Unkn.,Unkn.,49,49,N,N,N,N,L,L,Normal,Durable,-,-,-,55,50,45,55,50,55,50,45,55,50,55,50,45,55,50,55,50,45,55,50,50,50,Groundball,Normal,Normal,20,20,20,50,45,50,45,80,75,70,-,20,65,40,40,35,80,80,80,75,20,65,40,40,35,80,80,80,55,50,50,55,1400000,1,1400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
