ID,POS,Name,ORG,Lev,DOB,Age,HT,WT,B,T,Nat. Pop.,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,INJ,INJ2,Left,STU,PBABIP,HRR,CON,STU vL,HRR vL,PBABIP vL,CON vL,STU vR,HRR vR,PBABIP vR,CON vR,STU P,HRR P,PBABIP P,CON P,FB,FBP,CH,CHP,CB,CBP,SL,SLP,SI,SIP,SP,SPP,CT,CTP,FO,FOP,CC,CCP,SC,SCP,KC,KCP,KN,KNP,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,P,P Pot,SLR,YL,CV,TY,ECV,ETY,MLY,MLD,PROY,OPT,OY,ON40,IC,WAIV,DEM,R5,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
746,RP,Mario Luna,Memphis Barbarians,MLB,1998-12-21,27,"6' 1""",200 lbs,R,R,Known,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,60,60,55,60,50,60,60,60,50,60,55,60,50,60,50,50,80,80,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,30,55,55,7500000,1,7500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
485,RP,Ricky Magallanes,Portland Apple Sox,MLB,1998-04-28,27,"6' 0""",200 lbs,R,R,Fair,54,54,L,L,L,L,L,L,Normal,Iron Man,-,-,-,55,50,45,50,55,45,50,50,55,45,50,50,55,45,50,50,50,50,60,60,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,20,55,55,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
461,RP,Ron Maly,Portland Apple Sox,MLB,1998-01-13,27,"6' 0""",200 lbs,R,R,Pop.,65,65,L,L,L,L,L,L,Normal,Iron Man,-,-,-,50,50,50,60,50,50,50,60,50,50,50,60,50,50,50,60,45,45,60,60,60,60,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,25,55,55,2800000,1,2800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
294,SP,Salvador Marin,Omaha Blue Falcons,MLB,1998-12-06,27,"6' 6""",200 lbs,R,R,Known,74,74,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,65,55,50,65,50,55,50,65,50,55,50,65,50,55,50,50,75,75,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,65,55,55,14500000,1,14500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
759,SP,Josh Marlin,Columbus Bears,MLB,1998-11-07,27,"6' 0""",200 lbs,R,R,Fair,73,73,L,L,L,L,L,L,Normal,Iron Man,-,-,-,55,50,55,60,55,55,50,60,60,55,50,60,55,55,50,60,50,50,75,75,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,16000000,1,16000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
104,RP,Jesus Martinez,Detroit Arsenal,MLB,1998-06-19,27,"6' 6""",200 lbs,R,R,V.Pop,80,80,L,L,L,L,L,L,Normal,Iron Man,-,-,-,55,50,70,65,55,70,50,65,55,70,50,65,55,70,50,65,50,50,80,80,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,65,55,55,4600000,1,4600000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
97,RP,Vespasiano Martini,Los Angeles Daredevils,MLB,1998-09-22,27,"6' 1""",200 lbs,R,R,Pop.,53,53,L,L,L,L,L,L,Normal,Normal,-,-,-,50,45,45,50,50,45,40,50,50,45,45,50,50,45,45,50,45,45,55,55,60,60,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,75,55,55,4800000,1,4800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1690,SP,Julian Marzett,Seattle Isotopes,MLB,1998-05-14,27,"6' 2""",200 lbs,R,R,V.Pop,45,45,L,L,L,L,L,L,Normal,Iron Man,-,-,-,45,60,40,60,45,40,55,60,50,40,60,60,45,40,60,60,45,45,50,50,55,55,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,75,55,55,3200000,1,3200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
190,SP,Seth Mathis,Portland Apple Sox,MLB,1998-06-09,27,"5' 11""",200 lbs,R,R,Known,39,39,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,25,55,55,25,50,55,55,25,50,55,55,25,50,60,50,50,50,50,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,17000000,1,17000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
602,RP,David Mathison,Los Angeles Daredevils,MLB,1998-01-08,27,"6' 2""",200 lbs,R,R,Known,72,72,L,L,L,L,L,L,Normal,Durable,-,-,-,45,50,60,60,45,60,50,60,45,60,50,60,45,60,50,60,45,45,50,50,45,50,45,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,60,55,55,9500000,1,9500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
357,RP,Rob McCarthy,Seattle Isotopes,MLB,1998-03-12,27,"6' 2""",200 lbs,R,R,Fair,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,65,55,55,50,65,55,55,50,70,55,55,50,65,55,55,50,50,50,75,75,75,75,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,4000000,1,4000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
247,RP,Braden McCreedy,Columbus Bears,MLB,1998-07-21,27,"5' 11""",200 lbs,R,R,Known,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,60,50,50,65,60,50,50,65,65,50,50,65,65,50,50,65,50,50,70,70,70,75,55,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,40,55,55,3800000,1,3800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
563,RP,Micah McDaniel,Tucson Hurons,MLB,1998-02-01,27,"6' 2""",200 lbs,R,R,Pop.,61,61,L,L,L,L,L,L,Normal,Normal,-,-,-,45,65,50,60,45,50,60,60,45,50,65,60,50,50,65,60,45,50,50,50,50,55,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,25,55,55,3200000,1,3200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
246,CL,Jimmy McLellan,Los Angeles Daredevils,MLB,1998-01-11,27,"6' 7""",200 lbs,R,R,Pop.,53,53,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,40,55,55,40,50,55,55,40,50,55,55,40,50,55,50,50,55,55,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,20,55,55,7500000,1,7500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
356,RP,Jeremy McNabb,Fresno Biscuits,MLB,1998-10-18,27,"6' 2""",200 lbs,R,R,Pop.,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,55,55,60,70,50,60,50,70,55,60,55,70,55,60,55,70,50,50,75,75,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,65,55,55,12000000,1,12000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
153,RP,Paul McNally,Jersey City Timberjacks,MLB,1998-12-07,27,"6' 3""",200 lbs,R,R,Pop.,58,58,L,L,L,L,L,L,Normal,Normal,-,-,-,40,50,50,60,40,50,50,60,40,50,50,60,40,50,50,60,40,40,45,45,40,40,40,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,5500000,1,5500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
362,RP,Vinny Medina,Seattle Isotopes,MLB,1998-04-14,27,"6' 0""",200 lbs,R,R,Pop.,72,72,L,L,L,L,L,L,Normal,Durable,-,-,-,50,40,70,50,50,70,40,50,50,70,40,50,50,70,40,50,45,45,70,70,55,55,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,6500000,1,6500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1704,SP,Rey Mendez,Chicago Broncos,MLB,1998-02-04,27,"6' 2""",200 lbs,R,R,Pop.,52,52,L,L,L,L,L,L,Normal,Iron Man,-,-,-,45,50,50,50,45,50,50,50,45,50,50,50,45,55,50,50,45,50,55,55,50,55,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,45,55,55,2800000,1,2800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
152,CL,Oliver Menjivar,Atlanta Musketeers,MLB,1998-06-10,27,"6' 0""",200 lbs,R,R,V.Pop,44,44,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,25,25,50,25,50,25,55,25,55,25,55,25,50,25,50,50,50,50,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,70,55,55,12462000,1,12462000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
739,RP,Emanuel Miles,Portland Apple Sox,MLB,1998-08-28,27,"6' 1""",200 lbs,R,R,Known,63,63,L,L,L,L,L,L,Normal,Normal,-,-,-,50,45,50,55,50,50,45,55,55,50,45,55,50,50,45,55,50,50,65,65,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,60,55,55,2400000,1,2400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
650,SP,J.P. Miller,Seattle Isotopes,MLB,1998-03-06,27,"6' 0""",200 lbs,R,R,Fair,34,34,L,L,L,L,L,L,Normal,Normal,-,-,-,25,65,45,55,25,45,65,55,25,40,65,50,25,45,65,55,30,30,30,30,30,30,30,30,30,30,30,30,-,-,30,30,-,-,30,30,-,-,-,-,8,NEU,90-92,90-92,2025-03-04,Normal,50,45,55,55,8844000,1,8844000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1636,RP,Mike Miller,San Francisco Ramblers,MLB,1998-12-13,27,"6' 4""",200 lbs,R,R,Known,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,50,55,75,70,50,75,55,70,50,75,55,70,50,75,55,70,45,45,75,75,60,60,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,45,55,55,-,1,-,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1712,SP,Adam Mills,Detroit Arsenal,MLB,1998-06-02,27,"6' 2""",200 lbs,R,R,Fair,55,55,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,50,55,45,50,50,55,45,50,50,55,45,50,50,60,45,45,50,50,50,50,45,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,25,55,55,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
308,RP,Robbie Milstein,Indianapolis Quakers,MLB,1998-07-18,27,"6' 4""",200 lbs,R,R,Pop.,54,54,L,L,L,L,L,L,Normal,Normal,-,-,-,65,50,45,40,60,45,50,40,65,45,50,40,65,45,50,40,50,50,65,65,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,20,55,55,7000000,1,7000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
158,SP,Alex Miramontes,Los Angeles Daredevils,MLB,1998-08-26,27,"6' 4""",200 lbs,R,R,Fair,50,50,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,50,50,40,50,50,50,45,50,50,50,45,50,50,50,45,45,50,50,45,45,45,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,11000000,1,11000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
787,RP,Willie Miranda,Portland Apple Sox,MLB,1998-11-28,27,"6' 4""",200 lbs,R,R,Fair,70,70,L,L,L,L,L,L,Normal,Durable,-,-,-,60,50,50,55,55,50,50,55,60,50,50,55,60,50,50,55,50,50,70,70,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,30,55,55,11500000,1,11500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
255,CL,Jorge Misquez,San Antonio Wild Horses,MLB,1998-02-08,27,"5' 9""",200 lbs,R,R,V.Pop,49,49,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,35,45,55,35,50,45,55,35,50,45,55,35,50,45,50,50,55,55,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,10000000,1,10000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
340,CL,Josh Mollison,Charlotte Copperheads,MLB,1998-01-12,27,"6' 0""",200 lbs,R,R,Known,66,66,L,L,L,L,L,L,Normal,Fragile,-,-,-,65,50,60,40,65,60,50,40,65,60,50,40,65,60,50,40,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,25,55,55,10000000,1,10000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
197,CL,Ramon Montano,Milwaukee Sand Gnats,MLB,1998-10-23,27,"6' 2""",200 lbs,R,R,Known,70,70,L,L,L,L,L,L,Normal,Iron Man,-,-,-,70,50,50,50,65,50,50,50,70,50,55,50,70,50,50,50,50,50,70,70,75,80,55,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,45,55,55,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
562,SP,Robert Moors,Memphis Barbarians,MLB,1998-08-23,27,"6' 1""",200 lbs,R,R,V.Pop,58,58,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,45,60,55,45,50,60,55,45,50,60,55,45,50,60,50,50,65,65,70,75,55,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,60,55,55,18000000,1,18000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
598,RP,Naoyuki Morais,Memphis Barbarians,MLB,1998-02-06,27,"6' 1""",200 lbs,R,R,Known,69,69,L,L,L,L,L,L,Normal,Normal,-,-,-,55,65,45,65,55,45,65,65,55,45,65,65,55,45,65,65,50,50,65,65,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,65,55,55,12000000,1,12000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
797,RP,Felix Morales,Oakland Air Riders,MLB,1998-02-22,27,"6' 0""",200 lbs,R,R,Pop.,68,68,L,L,L,L,L,L,Normal,Iron Man,-,-,-,60,50,45,55,60,45,50,55,65,45,50,55,60,45,50,55,50,50,65,65,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,75,55,55,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
542,SP,Orlando Morales,Albuquerque Tempest,MLB,1998-06-06,27,"6' 4""",200 lbs,R,R,Known,62,62,L,L,L,L,L,L,Normal,Iron Man,-,-,-,60,45,50,50,55,50,40,50,60,50,45,50,60,50,45,50,50,50,70,70,70,75,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,70,55,55,3600000,1,3600000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
256,RP,Willie Moreno,Los Angeles Daredevils,MLB,1998-10-19,27,"6' 1""",200 lbs,R,R,Known,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,80,50,55,80,50,50,55,80,50,50,55,80,50,50,50,50,80,80,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,3600000,1,3600000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
842,SP,Karl Morris,Oakland Air Riders,MLB,1998-10-24,27,"6' 2""",200 lbs,R,R,Fair,41,41,L,L,L,L,L,L,Normal,Iron Man,-,-,-,60,50,30,50,60,30,50,50,65,30,50,50,60,30,50,50,50,50,55,55,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,65,55,55,10653000,1,10653000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
648,SP,Onel Morse,San Francisco Ramblers,MLB,1998-12-03,27,"6' 1""",200 lbs,R,R,Fair,71,71,L,L,L,L,L,L,Normal,Normal,-,-,-,60,50,55,50,55,55,50,50,60,55,50,50,60,55,50,50,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,20000000,1,20000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
609,RP,Pat Mullins,Boston Slammers,MLB,1998-05-30,27,"6' 7""",200 lbs,R,R,Pop.,54,54,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,50,50,45,50,50,50,45,50,50,50,45,50,50,50,45,45,50,50,50,50,45,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,55,55,55,3400000,1,3400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
347,RP,Antonio Munoz,Indianapolis Quakers,MLB,1998-12-18,27,"6' 0""",200 lbs,R,R,Known,78,78,L,L,L,L,L,L,Normal,Normal,-,-,-,50,55,60,55,50,60,50,55,55,60,55,55,50,60,55,55,50,50,75,75,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,70,55,55,11500000,1,11500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1699,RP,Efrain Murillo,Columbus Bears,MLB,1998-10-02,27,"6' 2""",200 lbs,R,R,Fair,68,68,L,L,L,L,L,L,Normal,Normal,-,-,-,40,50,70,60,40,70,50,60,40,70,50,60,40,70,50,60,40,40,40,40,30,30,35,35,40,40,35,35,-,-,35,35,-,-,35,35,-,-,-,-,8,NEU,90-92,90-92,2025-03-04,Normal,50,60,55,55,650000,1,650000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
613,SP,Juan Murillo,Seattle Isotopes,MLB,1998-03-03,27,"6' 2""",200 lbs,R,R,Known,75,75,L,L,L,L,L,L,Normal,Iron Man,-,-,-,60,50,60,55,55,60,50,55,60,60,50,55,60,60,50,55,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,4800000,1,4800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1718,SP,Ryan Murphy,Fort Worth Villains,MLB,1998-09-11,27,"6' 2""",200 lbs,R,R,Known,58,58,L,L,L,L,L,L,Normal,Iron Man,-,-,-,50,50,55,50,50,55,50,50,50,55,55,50,50,55,50,50,45,45,65,65,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,45,55,55,4545000,1,4545000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
792,RP,Michael Myers,Denver Swordfish,MLB,1998-01-28,27,"6' 3""",200 lbs,R,R,Known,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,80,55,55,50,80,55,50,50,80,55,55,50,80,55,55,50,50,50,80,80,80,80,60,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,10500000,1,10500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1711,RP,David Naranjo,Houston Aeros,MLB,1998-06-25,27,"6' 2""",200 lbs,R,R,Known,52,52,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,45,40,55,45,50,40,55,45,50,40,55,45,50,40,50,50,65,65,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,2200000,1,2200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
642,RP,Ryan Nasse,Milwaukee Sand Gnats,MLB,1998-05-05,27,"6' 2""",200 lbs,R,R,Pop.,75,75,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,55,65,50,55,50,65,50,55,50,65,50,55,50,65,50,50,70,70,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,9500000,1,9500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
685,SP,Justin Neifer,Las Vegas Orioles,MLB,1998-03-24,27,"6' 4""",200 lbs,R,R,V.Pop,77,77,L,L,L,L,L,L,Normal,Normal,-,-,-,55,55,60,60,55,60,50,60,55,60,55,60,55,60,55,60,50,50,75,75,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,25,55,55,3200000,1,3200000,1,-,0,10,1720,10,0,0,-,-,-,$26.2m,No,,,,,,,,,
450,SP,Blake Neumann,Los Angeles Daredevils,MLB,1998-05-05,27,"6' 5""",200 lbs,R,R,Fair,53,53,L,L,L,L,L,L,Normal,Normal,-,-,-,50,55,45,65,50,45,55,65,50,45,55,65,50,45,55,65,45,45,60,60,60,60,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,12500000,1,12500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
204,RP,Tyler Newton,Omaha Blue Falcons,MLB,1998-12-11,27,"6' 7""",200 lbs,R,R,Fair,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,55,60,55,55,50,60,60,55,50,60,55,55,50,60,50,50,75,75,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,45,55,55,3800000,1,3800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
607,SP,Brandon Nichols,Houston Aeros,MLB,1998-09-13,27,"6' 0""",200 lbs,R,R,Fair,55,58,L,L,L,L,L,L,Normal,Normal,-,-,-,65,40,50,45,60,50,40,45,65,50,40,45,65,50,40,45,50,50,70,70,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,75,55,55,24000000,1,24000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
192,SP,Gabe Nicoletti,Fresno Biscuits,MLB,1998-08-24,27,"6' 3""",200 lbs,R,R,V.Pop,44,44,L,L,L,L,L,L,Normal,Fragile,-,-,-,45,55,45,50,45,45,50,50,45,45,55,50,45,45,55,50,45,45,45,45,50,50,45,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,13500000,1,13500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
585,SP,Chris Nixon,Memphis Barbarians,MLB,1998-04-25,27,"5' 10""",200 lbs,R,R,Fair,69,69,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,65,55,50,65,50,55,50,65,50,55,50,65,50,55,45,50,70,70,60,65,50,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,50,55,55,16000000,1,16000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
549,RP,Damian Novelo,Tulsa Flying Squirrels,MLB,1998-11-05,27,"6' 2""",200 lbs,R,R,Known,52,52,L,L,L,L,L,L,Normal,Iron Man,-,-,-,55,50,55,25,55,55,50,25,60,55,50,25,55,55,50,25,50,50,70,70,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,65,55,55,13000000,1,13000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
253,RP,Carlos Nunez,Denver Swordfish,MLB,1998-05-08,27,"6' 2""",200 lbs,R,R,Known,61,61,L,L,L,L,L,L,Normal,Durable,-,-,-,45,50,55,50,45,55,50,50,45,55,50,50,45,55,50,50,45,45,55,55,50,50,45,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,30,55,55,4400000,1,4400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
586,SP,Aaron O'Meara,Dallas Attack,MLB,1998-05-21,27,"6' 0""",200 lbs,R,R,Pop.,67,67,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,65,55,45,65,50,55,45,65,50,55,45,65,50,55,45,45,55,55,50,50,45,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,65,55,55,13000000,1,13000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
103,RP,Pete Ondrasek,Charlotte Copperheads,MLB,1998-04-01,27,"6' 6""",200 lbs,R,R,Known,63,63,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,60,50,45,60,50,50,45,60,50,50,45,60,50,50,45,45,50,50,45,45,45,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,1800000,1,1800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
